wasp.var,delta,prop.delta,converge,peak.resistant1,peak.resistant2,peak.resistant3,trough.resistant1,trough.resistant2,trough.resistant3,peak.susceptible1,peak.susceptible2,peak.susceptible3,trough.susceptible1,trough.susceptible2,trough.susceptible3,peak.wasps1,peak.wasps2,peak.wasps3,trough.wasps1,trough.wasps2,trough.wasps3,peak.prop1,peak.prop2,trough.prop1,trough.prop2,peak.prop1.int,peak.prop2.int,trough.prop1.int,trough.prop2.int,mean.sd,sd.sd
0.7000000000000001,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9960738199913036,0.9621141939490032,0.3176095123902877,0.02692554555517658,0.9954522899607604,0.93787943149592,0.3635220675508524,0.03749507159438472,0.9455366354576916,0.21189821915522825
0.7000000000000001,1.6487212707001282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9960738199913036,0.9621141939490032,0.3176095123902877,0.02692554555517658,0.9954522899607604,0.93787943149592,0.3635220675508524,0.03749507159438472,0.9455366354576916,0.21189821915522825
0.7000000000000001,2.718281828459045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9960738199913036,0.9621141939490032,0.3176095123902877,0.02692554555517658,0.9954522899607604,0.93787943149592,0.3635220675508524,0.03749507159438472,0.9455366354576916,0.21189821915522825
0.7000000000000001,4.4816890703380645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9960738199913036,0.9621141939490032,0.3176095123902877,0.02692554555517658,0.9954522899607604,0.93787943149592,0.3635220675508524,0.03749507159438472,0.9455366354576916,0.21189821915522825
0.7000000000000001,7.38905609893065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9960738199913036,0.9621141939490032,0.3176095123902877,0.02692554555517658,0.9954522899607604,0.93787943149592,0.3635220675508524,0.03749507159438472,0.9455366354576916,0.21189821915522825
0.7000000000000001,12.182493960703471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9960738199913036,0.9621141939490032,0.3176095123902877,0.02692554555517658,0.9954522899607604,0.93787943149592,0.3635220675508524,0.03749507159438472,0.9455366354576916,0.21189821915522825
0.7000000000000001,20.085536923187668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9960738199913036,0.9621141939490032,0.3176095123902877,0.02692554555517658,0.9954522899607604,0.93787943149592,0.3635220675508524,0.03749507159438472,0.9455366354576916,0.21189821915522825
0.7000000000000001,33.11545195869231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9960738199913036,0.9621141939490032,0.3176095123902877,0.02692554555517658,0.9954522899607604,0.93787943149592,0.3635220675508524,0.03749507159438472,0.9455366354576916,0.21189821915522825
0.7000000000000001,54.59815003314424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9960738199913036,0.9621141939490032,0.3176095123902877,0.02692554555517658,0.9954522899607604,0.93787943149592,0.3635220675508524,0.03749507159438472,0.9455366354576916,0.21189821915522825
0.7000000000000001,90.01713130052181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9960738199913036,0.9621141939490032,0.3176095123902877,0.02692554555517658,0.9954522899607604,0.93787943149592,0.3635220675508524,0.03749507159438472,0.9455366354576916,0.21189821915522825
0.7000000000000001,148.4131591025766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9960738199913036,0.9621141939490032,0.3176095123902877,0.02692554555517658,0.9954522899607604,0.93787943149592,0.3635220675508524,0.03749507159438472,0.9455366354576916,0.21189821915522825
0.8,0.006737946999085467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,0.011108996538242306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,0.01831563888873418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,0.0301973834223185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,0.04978706836786394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,0.0820849986238988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,0.1353352832366127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,0.22313016014842985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,0.36787944117144233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,0.6065306597126334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,1.6487212707001282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,2.718281828459045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,4.4816890703380645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,7.38905609893065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,12.182493960703471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,20.085536923187668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,33.11545195869231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,54.59815003314424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,90.01713130052181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.8,148.4131591025766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9873632980243698,0.9309909857048074,0.5209386895320425,0.1047102725642967,0.9873632980243698,0.8647398511332526,0.5343227060658493,0.1173926662056911,0.9195748252245112,0.1513948551388799
0.9,0.006737946999085467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,0.011108996538242306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,0.01831563888873418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,0.0301973834223185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,0.04978706836786394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,0.0820849986238988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,0.1353352832366127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,0.22313016014842985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,0.36787944117144233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,0.6065306597126334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,1.6487212707001282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,2.718281828459045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,4.4816890703380645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,7.38905609893065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,12.182493960703471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,20.085536923187668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,33.11545195869231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,54.59815003314424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,90.01713130052181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
0.9,148.4131591025766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830665182625108,0.9221315375896324,0.5990028359554094,0.13518987582648942,0.9830665182625108,0.8883616940524002,0.6207446592591818,0.18147792756318704,0.9323075153988064,0.12605146033558573
1,0.006737946999085467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,0.011108996538242306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,0.01831563888873418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,0.0301973834223185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,0.04978706836786394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,0.0820849986238988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,0.1353352832366127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,0.22313016014842985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,0.36787944117144233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,0.6065306597126334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,1.6487212707001282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,2.718281828459045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,4.4816890703380645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,7.38905609893065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,12.182493960703471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,20.085536923187668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
1,33.11545195869231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974363392442732,0.9359255301474604,0.5724501355980472,0.10456695031940973,0.970747030547768,0.8946301930639361,0.578319561827759,0.10456695031940973,0.9873903688459096,0.13435145922179637
