Field,Date,Initials,Cycle,DISS_Initials,DISS_G_Unpara,DISS_G_Para,DISS_G_fungus,DISS_G_p+f,DISS_R_Unpara,DISS_R_Para,DISS_R_Fungus,DISS_R_p+f
310,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,30-Jul-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,9-Aug-18,LG,4,IC,28,3,0,0,14,1,0,0
349,9-Aug-18,IC,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,9-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,9-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,9-Aug-18,IC,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,9-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,9-Aug-18,IC,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,9-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,9-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,9-Aug-18,IC,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,9-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,9-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,9-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,9-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,9-Aug-18,IC,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,9-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,9-Aug-18,IC,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,9-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,9-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,9-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,9-Aug-18,IC,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,9-Aug-18,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,9-Aug-18,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,9-Aug-18,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,9-Aug-18,LG,3,IC,61,21,0,0,16,6,0,0
506SE,9-Aug-18,IC,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,9-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,9-Aug-18,LG,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,9-Aug-18,IC,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,9-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,9-Aug-18,IC,3,LG,77,5,0,0,15,0,2,0
576N,9-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,9-Aug-18,LG,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,9-Aug-18,IC,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,9-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,9-Aug-18,LG,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,13-Aug-18,LG,4,ML,28,1,0,0,4,1,0,0
246,13-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,13-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,13-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,13-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,13-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,13-Aug-18,ML,4,LG,62,10,3,1,22,0,0,0
219,13-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,13-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,13-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,13-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,13-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,13-Aug-18,LG,4,LG,55,15,1,1,25,4,0,0
310,13-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,13-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,13-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,13-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,13-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,13-Aug-18,LG,3,LG,64,8,7,0,14,1,6,0
506SE,13-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,13-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,13-Aug-18,LG,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,13-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,13-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,13-Aug-18,LG,3,ML,77,3,0,0,19,0,0,0
576N,13-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,13-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,13-Aug-18,LG,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,13-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,13-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,13-Aug-18,LG,4,LG,67,6,3,0,18,5,0,0
349,13-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,13-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,13-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,13-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,13-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,16-Aug-18,ML,3,LG,50,9,9,1,12,0,17,2
506SE,16-Aug-18,LG,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,16-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,16-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,16-Aug-18,LG,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,16-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,20-Aug-18,ML,4,ML,16,0,0,0,11,0,1,0
349,20-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,20-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,20-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,20-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,20-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,20-Aug-18,ML,4,LG,69,6,3,0,21,0,1,0
246,20-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,20-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,20-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,20-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,20-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,20-Aug-18,LG,4,LG,64,10,1,0,24,0,1,0
219,20-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,20-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,20-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,20-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,20-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,20-Aug-18,LG,4,ML,26,2,5,0,3,2,3,0
310,20-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,20-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,20-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,20-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,20-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,20-Aug-18,LG,3,ML,19,1,2,0,13,2,5,1
506SE,20-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,20-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,20-Aug-18,LG,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,20-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,20-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,20-Aug-18,LG,3,LG,33,1,1,1,13,0,2,0
576N,20-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,20-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,20-Aug-18,LG,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,20-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,20-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,23-Aug-18,LG,4,ML,38,1,1,0,17,0,3,0
349,23-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,23-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,23-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,23-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,23-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,23-Aug-18,LG,4,LG,55,2,1,0,15,3,0,0
246,23-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,23-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,23-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,23-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,23-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,23-Aug-18,LG,4,ML,64,0,1,0,18,1,0,0
219,23-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,23-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,23-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,23-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,23-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,23-Aug-18,LG,4,ML,77,2,0,0,22,1,0,0
310,23-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,23-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,23-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,23-Aug-18,LG,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,23-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,23-Aug-18,LG,3,LG,23,2,4,0,6,0,1,0
506SE,23-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,23-Aug-18,LG,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,23-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,23-Aug-18,LG,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,23-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,23-Aug-18,LG,3,LG,35,4,2,0,11,0,4,1
576N,23-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,23-Aug-18,LG,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,23-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,23-Aug-18,LG,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,23-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,27-Aug-18,ML,4,ML,7,0,0,0,3,1,1,0
349,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,27-Aug-18,ML,4,ML,33,0,15,0,13,0,13,0
246,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,27-Aug-18,ML,4,ML,4,1,3,0,6,0,8,0
219,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,27-Aug-18,ML,4,ML,30,1,3,0,7,0,1,0
310,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,27-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,27-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,27-Aug-18,ML,3,ML,4,0,2,0,2,1,0,0
506SE,27-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,27-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,27-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,27-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,27-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,27-Aug-18,ML,3,ML,17,1,6,1,6,0,3,0
576N,27-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,27-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,27-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,27-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,27-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,30-Aug-18,ML,4,LG,63,6,3,0,26,1,1,0
349,30-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,30-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,30-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,30-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,30-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,30-Aug-18,ML,4,ML,79,3,1,0,20,1,1,0
246,30-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,30-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,30-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,30-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,30-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,30-Aug-18,ML,4,ML,62,2,0,0,10,1,0,0
219,30-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,30-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,30-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,30-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,30-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,30-Aug-18,ML,4,ML,44,2,0,0,25,2,0,0
310,30-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,30-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,30-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,30-Aug-18,ML,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,30-Aug-18,MB,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,30-Aug-18,ML,3,LG,23,0,0,0,10,0,1,0
506SE,30-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,30-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,30-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,30-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,30-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,30-Aug-18,ML,3,LG,20,3,1,0,3,0,0,0
576N,30-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,30-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,30-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,30-Aug-18,ML,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,30-Aug-18,MB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506SE,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576N,4-Sep-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
